LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate
656,-,1131670643,2005.11.10,bn939,Nov,10,16:57:23,bn939/bn939,pbs_mom,,pbs_mom shutdown succeeded,E3,<*> shutdown succeeded
657,-,1131670643,2005.11.10,bn939,Nov,10,16:57:23,bn939/bn939,smartd,,smartd shutdown failed,E2,<*> shutdown failed
658,-,1131670643,2005.11.10,bn939,Nov,10,16:57:23,bn939/bn939,snmpd,1987,Received TERM or STOP signal... shutting down...,E8,Received TERM or STOP signal... shutting down...
659,-,1131670643,2005.11.10,bn939,Nov,10,16:57:23,bn939/bn939,sshd,2180,Received signal 15; terminating.,E6,Received signal <*>; terminating.
660,-,1131670643,2005.11.10,bn940,Nov,10,16:57:23,bn940/bn940,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
661,-,1131670643,2005.11.10,bn943,Nov,10,16:57:23,bn943/bn943,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
662,-,1131670643,2005.11.10,bn945,Nov,10,16:57:23,bn945/bn945,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
663,-,1131670643,2005.11.10,bn945,Nov,10,16:57:23,bn945/bn945,pbs_mom,,pbs_mom shutdown succeeded,E3,<*> shutdown succeeded
664,-,1131670643,2005.11.10,bn945,Nov,10,16:57:23,bn945/bn945,smartd,,smartd shutdown failed,E2,<*> shutdown failed
665,-,1131670643,2005.11.10,bn945,Nov,10,16:57:23,bn945/bn945,snmpd,2008,Received TERM or STOP signal... shutting down...,E8,Received TERM or STOP signal... shutting down...
666,-,1131670643,2005.11.10,bn945,Nov,10,16:57:23,bn945/bn945,sshd,2218,Received signal 15; terminating.,E6,Received signal <*>; terminating.
667,-,1131670643,2005.11.10,bn946,Nov,10,16:57:23,bn946/bn946,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
668,-,1131670643,2005.11.10,bn947,Nov,10,16:57:23,bn947/bn947,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
669,-,1131670643,2005.11.10,bn951,Nov,10,16:57:23,bn951/bn951,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
670,-,1131670643,2005.11.10,bn953,Nov,10,16:57:23,bn953/bn953,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
671,-,1131670643,2005.11.10,bn954,Nov,10,16:57:23,bn954/bn954,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
672,-,1131670643,2005.11.10,bn955,Nov,10,16:57:23,bn955/bn955,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
673,-,1131670643,2005.11.10,bn957,Nov,10,16:57:23,bn957/bn957,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
674,-,1131670643,2005.11.10,bn959,Nov,10,16:57:23,bn959/bn959,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
675,-,1131670643,2005.11.10,bn960,Nov,10,16:57:23,bn960/bn960,messagebus,,messagebus shutdown failed,E2,<*> shutdown failed
676,-,1131670644,2005.11.10,bn136,Nov,10,16:57:24,bn136/bn136,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
677,-,1131670644,2005.11.10,bn136,Nov,10,16:57:24,bn136/bn136,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
678,-,1131670644,2005.11.10,bn136,Nov,10,16:57:24,bn136/bn136,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
679,-,1131670644,2005.11.10,bn136,Nov,10,16:57:24,bn136/bn136,ntpd,32088,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
680,-,1131670644,2005.11.10,bn136,Nov,10,16:57:24,bn136/bn136,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
681,-,1131670644,2005.11.10,bn152,Nov,10,16:57:24,bn152/bn152,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
682,-,1131670644,2005.11.10,bn152,Nov,10,16:57:24,bn152/bn152,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
683,-,1131670644,2005.11.10,bn152,Nov,10,16:57:24,bn152/bn152,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
684,-,1131670644,2005.11.10,bn152,Nov,10,16:57:24,bn152/bn152,ntpd,7653,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
685,-,1131670644,2005.11.10,bn152,Nov,10,16:57:24,bn152/bn152,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
686,-,1131670644,2005.11.10,bn152,Nov,10,16:57:24,bn152/bn152,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
687,-,1131670644,2005.11.10,bn152,Nov,10,16:57:24,bn152/bn152,xinetd,2261,Exiting...,E7,Exiting...
688,-,1131670644,2005.11.10,bn159,Nov,10,16:57:24,bn159/bn159,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
689,-,1131670644,2005.11.10,bn159,Nov,10,16:57:24,bn159/bn159,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
690,-,1131670644,2005.11.10,bn159,Nov,10,16:57:24,bn159/bn159,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
691,-,1131670644,2005.11.10,bn159,Nov,10,16:57:24,bn159/bn159,ntpd,18692,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
692,-,1131670644,2005.11.10,bn159,Nov,10,16:57:24,bn159/bn159,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
693,-,1131670644,2005.11.10,bn159,Nov,10,16:57:24,bn159/bn159,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
694,-,1131670644,2005.11.10,bn159,Nov,10,16:57:24,bn159/bn159,xinetd,2261,Exiting...,E7,Exiting...
695,-,1131670644,2005.11.10,bn162,Nov,10,16:57:24,bn162/bn162,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
696,-,1131670644,2005.11.10,bn162,Nov,10,16:57:24,bn162/bn162,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
697,-,1131670644,2005.11.10,bn162,Nov,10,16:57:24,bn162/bn162,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
698,-,1131670644,2005.11.10,bn162,Nov,10,16:57:24,bn162/bn162,ntpd,19461,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
699,-,1131670644,2005.11.10,bn162,Nov,10,16:57:24,bn162/bn162,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
700,-,1131670644,2005.11.10,bn162,Nov,10,16:57:24,bn162/bn162,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
701,-,1131670644,2005.11.10,bn162,Nov,10,16:57:24,bn162/bn162,xinetd,2261,Exiting...,E7,Exiting...
702,-,1131670644,2005.11.10,bn169,Nov,10,16:57:24,bn169/bn169,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
703,-,1131670644,2005.11.10,bn169,Nov,10,16:57:24,bn169/bn169,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
704,-,1131670644,2005.11.10,bn169,Nov,10,16:57:24,bn169/bn169,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
705,-,1131670644,2005.11.10,bn169,Nov,10,16:57:24,bn169/bn169,ntpd,1985,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
706,-,1131670644,2005.11.10,bn169,Nov,10,16:57:24,bn169/bn169,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
707,-,1131670644,2005.11.10,bn169,Nov,10,16:57:24,bn169/bn169,xinetd,2239,Exiting...,E7,Exiting...
708,-,1131670644,2005.11.10,bn170,Nov,10,16:57:24,bn170/bn170,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
709,-,1131670644,2005.11.10,bn170,Nov,10,16:57:24,bn170/bn170,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
710,-,1131670644,2005.11.10,bn170,Nov,10,16:57:24,bn170/bn170,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
711,-,1131670644,2005.11.10,bn170,Nov,10,16:57:24,bn170/bn170,ntpd,14151,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
712,-,1131670644,2005.11.10,bn170,Nov,10,16:57:24,bn170/bn170,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
713,-,1131670644,2005.11.10,bn170,Nov,10,16:57:24,bn170/bn170,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
714,-,1131670644,2005.11.10,bn170,Nov,10,16:57:24,bn170/bn170,xinetd,2239,Exiting...,E7,Exiting...
715,-,1131670644,2005.11.10,bn172,Nov,10,16:57:24,bn172/bn172,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
716,-,1131670644,2005.11.10,bn172,Nov,10,16:57:24,bn172/bn172,snmpd,2009,Received TERM or STOP signal... shutting down...,E8,Received TERM or STOP signal... shutting down...
717,-,1131670644,2005.11.10,bn182,Nov,10,16:57:24,bn182/bn182,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
718,-,1131670644,2005.11.10,bn182,Nov,10,16:57:24,bn182/bn182,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
719,-,1131670644,2005.11.10,bn182,Nov,10,16:57:24,bn182/bn182,ntpd,24344,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
720,-,1131670644,2005.11.10,bn182,Nov,10,16:57:24,bn182/bn182,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
721,-,1131670644,2005.11.10,bn182,Nov,10,16:57:24,bn182/bn182,xinetd,1990,Exiting...,E7,Exiting...
722,-,1131670644,2005.11.10,bn184,Nov,10,16:57:24,bn184/bn184,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
723,-,1131670644,2005.11.10,bn184,Nov,10,16:57:24,bn184/bn184,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
724,-,1131670644,2005.11.10,bn184,Nov,10,16:57:24,bn184/bn184,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
725,-,1131670644,2005.11.10,bn184,Nov,10,16:57:24,bn184/bn184,ntpd,19430,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
726,-,1131670644,2005.11.10,bn184,Nov,10,16:57:24,bn184/bn184,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
727,-,1131670644,2005.11.10,bn184,Nov,10,16:57:24,bn184/bn184,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
728,-,1131670644,2005.11.10,bn184,Nov,10,16:57:24,bn184/bn184,xinetd,2260,Exiting...,E7,Exiting...
729,-,1131670644,2005.11.10,bn191,Nov,10,16:57:24,bn191/bn191,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
730,-,1131670644,2005.11.10,bn191,Nov,10,16:57:24,bn191/bn191,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
731,-,1131670644,2005.11.10,bn191,Nov,10,16:57:24,bn191/bn191,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
732,-,1131670644,2005.11.10,bn191,Nov,10,16:57:24,bn191/bn191,ntpd,20009,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
733,-,1131670644,2005.11.10,bn191,Nov,10,16:57:24,bn191/bn191,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
734,-,1131670644,2005.11.10,bn191,Nov,10,16:57:24,bn191/bn191,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
735,-,1131670644,2005.11.10,bn191,Nov,10,16:57:24,bn191/bn191,xinetd,2259,Exiting...,E7,Exiting...
736,-,1131670644,2005.11.10,bn192,Nov,10,16:57:24,bn192/bn192,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
737,-,1131670644,2005.11.10,bn192,Nov,10,16:57:24,bn192/bn192,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
738,-,1131670644,2005.11.10,bn192,Nov,10,16:57:24,bn192/bn192,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
739,-,1131670644,2005.11.10,bn192,Nov,10,16:57:24,bn192/bn192,ntpd,31915,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
740,-,1131670644,2005.11.10,bn192,Nov,10,16:57:24,bn192/bn192,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
741,-,1131670644,2005.11.10,bn192,Nov,10,16:57:24,bn192/bn192,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
742,-,1131670644,2005.11.10,bn192,Nov,10,16:57:24,bn192/bn192,xinetd,2259,Exiting...,E7,Exiting...
743,-,1131670644,2005.11.10,bn387,Nov,10,16:57:24,bn387/bn387,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
744,-,1131670644,2005.11.10,bn387,Nov,10,16:57:24,bn387/bn387,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
745,-,1131670644,2005.11.10,bn387,Nov,10,16:57:24,bn387/bn387,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
746,-,1131670644,2005.11.10,bn387,Nov,10,16:57:24,bn387/bn387,ntpd,31903,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
747,-,1131670644,2005.11.10,bn387,Nov,10,16:57:24,bn387/bn387,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
748,-,1131670644,2005.11.10,bn387,Nov,10,16:57:24,bn387/bn387,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
749,-,1131670644,2005.11.10,bn387,Nov,10,16:57:24,bn387/bn387,xinetd,2261,Exiting...,E7,Exiting...
750,-,1131670644,2005.11.10,bn388,Nov,10,16:57:24,bn388/bn388,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
751,-,1131670644,2005.11.10,bn388,Nov,10,16:57:24,bn388/bn388,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
752,-,1131670644,2005.11.10,bn388,Nov,10,16:57:24,bn388/bn388,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
753,-,1131670644,2005.11.10,bn388,Nov,10,16:57:24,bn388/bn388,ntpd,9660,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
754,-,1131670644,2005.11.10,bn388,Nov,10,16:57:24,bn388/bn388,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
755,-,1131670644,2005.11.10,bn388,Nov,10,16:57:24,bn388/bn388,xinetd,2262,Exiting...,E7,Exiting...
756,-,1131670644,2005.11.10,bn393,Nov,10,16:57:24,bn393/bn393,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
757,-,1131670644,2005.11.10,bn393,Nov,10,16:57:24,bn393/bn393,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
758,-,1131670644,2005.11.10,bn393,Nov,10,16:57:24,bn393/bn393,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
759,-,1131670644,2005.11.10,bn393,Nov,10,16:57:24,bn393/bn393,ntpd,32374,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
760,-,1131670644,2005.11.10,bn393,Nov,10,16:57:24,bn393/bn393,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
761,-,1131670644,2005.11.10,bn393,Nov,10,16:57:24,bn393/bn393,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
762,-,1131670644,2005.11.10,bn393,Nov,10,16:57:24,bn393/bn393,xinetd,2234,Exiting...,E7,Exiting...
763,-,1131670644,2005.11.10,bn394,Nov,10,16:57:24,bn394/bn394,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
764,-,1131670644,2005.11.10,bn394,Nov,10,16:57:24,bn394/bn394,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
765,-,1131670644,2005.11.10,bn394,Nov,10,16:57:24,bn394/bn394,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
766,-,1131670644,2005.11.10,bn394,Nov,10,16:57:24,bn394/bn394,ntpd,30856,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
767,-,1131670644,2005.11.10,bn394,Nov,10,16:57:24,bn394/bn394,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
768,-,1131670644,2005.11.10,bn394,Nov,10,16:57:24,bn394/bn394,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
769,-,1131670644,2005.11.10,bn394,Nov,10,16:57:24,bn394/bn394,xinetd,2258,Exiting...,E7,Exiting...
770,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
771,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,crond,,crond shutdown succeeded,E3,<*> shutdown succeeded
772,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,dataeng,,dcstor32d shutdown succeeded,E3,<*> shutdown succeeded
773,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
774,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,ntpd,2247,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
775,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
776,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,snmpd,1980,Received TERM or STOP signal... shutting down...,E8,Received TERM or STOP signal... shutting down...
777,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
778,-,1131670644,2005.11.10,bn395,Nov,10,16:57:24,bn395/bn395,xinetd,2231,Exiting...,E7,Exiting...
779,-,1131670644,2005.11.10,bn421,Nov,10,16:57:24,bn421/bn421,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
780,-,1131670644,2005.11.10,bn421,Nov,10,16:57:24,bn421/bn421,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
781,-,1131670644,2005.11.10,bn421,Nov,10,16:57:24,bn421/bn421,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
782,-,1131670644,2005.11.10,bn421,Nov,10,16:57:24,bn421/bn421,ntpd,2565,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
783,-,1131670644,2005.11.10,bn421,Nov,10,16:57:24,bn421/bn421,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
784,-,1131670644,2005.11.10,bn421,Nov,10,16:57:24,bn421/bn421,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
785,-,1131670644,2005.11.10,bn421,Nov,10,16:57:24,bn421/bn421,xinetd,2228,Exiting...,E7,Exiting...
786,-,1131670644,2005.11.10,bn423,Nov,10,16:57:24,bn423/bn423,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
787,-,1131670644,2005.11.10,bn423,Nov,10,16:57:24,bn423/bn423,ntpd,2456,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
788,-,1131670644,2005.11.10,bn423,Nov,10,16:57:24,bn423/bn423,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
789,-,1131670644,2005.11.10,bn423,Nov,10,16:57:24,bn423/bn423,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
790,-,1131670644,2005.11.10,bn423,Nov,10,16:57:24,bn423/bn423,xinetd,2264,Exiting...,E7,Exiting...
791,-,1131670644,2005.11.10,bn443,Nov,10,16:57:24,bn443/bn443,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
792,-,1131670644,2005.11.10,bn443,Nov,10,16:57:24,bn443/bn443,ntpd,27553,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
793,-,1131670644,2005.11.10,bn443,Nov,10,16:57:24,bn443/bn443,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
794,-,1131670644,2005.11.10,bn443,Nov,10,16:57:24,bn443/bn443,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
795,-,1131670644,2005.11.10,bn443,Nov,10,16:57:24,bn443/bn443,xinetd,2261,Exiting...,E7,Exiting...
796,-,1131670644,2005.11.10,bn444,Nov,10,16:57:24,bn444/bn444,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
797,-,1131670644,2005.11.10,bn444,Nov,10,16:57:24,bn444/bn444,ntpd,28075,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
798,-,1131670644,2005.11.10,bn444,Nov,10,16:57:24,bn444/bn444,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
799,-,1131670644,2005.11.10,bn444,Nov,10,16:57:24,bn444/bn444,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
800,-,1131670644,2005.11.10,bn444,Nov,10,16:57:24,bn444/bn444,xinetd,2262,Exiting...,E7,Exiting...
801,-,1131670644,2005.11.10,bn644,Nov,10,16:57:24,bn644/bn644,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
802,-,1131670644,2005.11.10,bn644,Nov,10,16:57:24,bn644/bn644,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
803,-,1131670644,2005.11.10,bn644,Nov,10,16:57:24,bn644/bn644,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
804,-,1131670644,2005.11.10,bn644,Nov,10,16:57:24,bn644/bn644,ntpd,2253,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
805,-,1131670644,2005.11.10,bn644,Nov,10,16:57:24,bn644/bn644,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
806,-,1131670644,2005.11.10,bn644,Nov,10,16:57:24,bn644/bn644,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
807,-,1131670644,2005.11.10,bn644,Nov,10,16:57:24,bn644/bn644,xinetd,2237,Exiting...,E7,Exiting...
808,-,1131670644,2005.11.10,bn663,Nov,10,16:57:24,bn663/bn663,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
809,-,1131670644,2005.11.10,bn663,Nov,10,16:57:24,bn663/bn663,ntpd,31283,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
810,-,1131670644,2005.11.10,bn663,Nov,10,16:57:24,bn663/bn663,snmpd,,snmpd shutdown succeeded,E3,<*> shutdown succeeded
811,-,1131670644,2005.11.10,bn663,Nov,10,16:57:24,bn663/bn663,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
812,-,1131670644,2005.11.10,bn663,Nov,10,16:57:24,bn663/bn663,xinetd,2249,Exiting...,E7,Exiting...
813,-,1131670644,2005.11.10,bn672,Nov,10,16:57:24,bn672/bn672,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
814,-,1131670644,2005.11.10,bn672,Nov,10,16:57:24,bn672/bn672,netfs,,Unmounting NFS filesystems: succeeded,E16,Unmounting NFS filesystems: succeeded
815,-,1131670644,2005.11.10,bn672,Nov,10,16:57:24,bn672/bn672,ntpd,,ntpd shutdown succeeded,E3,<*> shutdown succeeded
816,-,1131670644,2005.11.10,bn672,Nov,10,16:57:24,bn672/bn672,ntpd,1273,ntpd exiting on signal 15,E9,ntpd exiting on signal <*>
817,-,1131670644,2005.11.10,bn672,Nov,10,16:57:24,bn672/bn672,xinetd,,xinetd shutdown succeeded,E3,<*> shutdown succeeded
818,-,1131670644,2005.11.10,bn673,Nov,10,16:57:24,bn673/bn673,acpid,,acpid shutdown succeeded,E3,<*> shutdown succeeded
