LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
758,Oct,25,10:08:47,combo,kernel,,"Normal zone: 28334 pages, LIFO batch:6",E12,"Normal zone: <*> pages, LIFO batch:<*>"
759,Oct,25,10:08:47,combo,portmap,,portmap startup succeeded,E2,<*> startup succeeded
760,Oct,25,10:08:47,combo,kernel,,"HighMem zone: 0 pages, LIFO batch:1",E13,"HighMem zone: <*> pages, LIFO batch:<*>"
761,Oct,25,10:08:47,combo,kernel,,DMI 2.3 present.,E14,DMI <*>.<*> present.
762,Oct,25,10:08:47,combo,kernel,,ACPI disabled because your bios is from 2000 and too old,E15,ACPI disabled because your bios is from <*> and too old
763,Oct,25,10:08:47,combo,kernel,,You can enable it with acpi=force,E16,You can enable it with acpi=force
764,Oct,25,10:08:47,combo,kernel,,Built 1 zonelists,E17,Built <*> zonelists
765,Oct,25,10:08:47,combo,kernel,,Kernel command line: ro root=LABEL=/ rhgb quiet,E18,Kernel command line: ro root=LABEL=/ rhgb quiet
766,Oct,25,10:08:47,combo,kernel,,mapped 4G/4G trampoline to ffff3000.,E19,mapped 4G/4G trampoline to <*>.
767,Oct,25,10:08:47,combo,kernel,,Initializing CPU#0,E20,Initializing CPU#<*>
768,Oct,25,10:08:47,combo,kernel,,"CPU 0 irqstacks, hard=02345000 soft=02344000",E21,"CPU <*> irqstacks, hard=<*> soft=<*>"
769,Oct,25,10:08:47,combo,kernel,,PID hash table entries: 512 (order 9: 4096 bytes),E22,PID hash table entries: 512 (order <*>: <*> bytes)
770,Oct,25,10:08:47,combo,rpc.statd,1605,Version 1.0.6 Starting,E36,Version <*>.<*>.<*> Starting
771,Oct,25,10:08:47,combo,kernel,,Detected 731.217 MHz processor.,E23,Detected <*>.<*> MHz processor.
772,Oct,25,10:08:47,combo,nfslock,,rpc.statd startup succeeded,E2,<*> startup succeeded
773,Oct,25,10:08:47,combo,kernel,,Using tsc for high-res timesource,E24,Using tsc for high-res timesource
774,Oct,25,10:08:47,combo,kernel,,Console: colour VGA+ 80x25,E25,Console: colour VGA+ <*>
775,Oct,25,10:08:47,combo,kernel,,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",E179,"Memory: <*> available (<*> kernel code, <*> reserved, <*> data, <*> init, <*> highmem)"
776,Oct,25,10:08:47,combo,kernel,,Calibrating delay loop... 1441.79 BogoMIPS,E198,Calibrating delay loop... <*>.<*> BogoMIPS
777,Oct,25,10:08:47,combo,kernel,,Security Scaffold v1.0.0 initialized,E26,Security Scaffold v<*>.<*>.<*> initialized
778,Oct,25,10:08:47,combo,kernel,,SELinux:  Initializing.,E27,SELinux:  Initializing.
779,Oct,25,10:08:47,combo,kernel,,SELinux:  Starting in permissive mode,E28,SELinux:  Starting in permissive mode
780,Oct,25,10:08:47,combo,kernel,,"There is already a security framework initialized, register_security failed.",E29,"There is already a security framework initialized, register_security failed."
781,Oct,25,10:08:47,combo,kernel,,Failure registering capabilities with the kernel,E30,Failure registering capabilities with the kernel
782,Oct,25,10:08:47,combo,kernel,,selinux_register_security:  Registering secondary module capability,E31,selinux_register_security:  Registering secondary module capability
783,Oct,25,10:08:47,combo,kernel,,Capability LSM initialized,E32,Capability LSM initialized
784,Oct,25,10:08:47,combo,kernel,,"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",E33,"Dentry cache hash table entries: <*> (order: <*>, <*> bytes)"
785,Oct,25,10:08:47,combo,kernel,,"Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",E34,"Inode-cache hash table entries: <*> (order: <*>, <*> bytes)"
786,Oct,25,10:08:47,combo,kernel,,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",E35,"Mount-cache hash table entries: <*> (order: <*>, <*> bytes)"
787,Oct,25,10:08:48,combo,rpcidmapd,,rpc.idmapd startup succeeded,E2,<*> startup succeeded
788,Oct,25,10:08:48,combo,kernel,,"CPU: L1 I cache: 16K, L1 D cache: 16K",E37,"CPU: L1 I cache: <*>, L1 D cache: <*>"
789,Oct,25,10:08:48,combo,kernel,,CPU: L2 cache: 256K,E38,CPU: L2 cache: <*>
790,Oct,25,10:08:48,combo,kernel,,Intel machine check architecture supported.,E39,Intel machine check architecture supported.
791,Oct,25,10:08:48,combo,kernel,,Intel machine check reporting enabled on CPU#0.,E40,Intel machine check reporting enabled on CPU#<*>.
792,Oct,25,10:08:48,combo,kernel,,CPU: Intel Pentium III (Coppermine) stepping 06,E41,CPU: Intel Pentium III (Coppermine) stepping <*>
793,Oct,25,10:08:48,combo,kernel,,Enabling fast FPU save and restore... done.,E42,Enabling fast FPU save and restore... done.
794,Oct,25,10:08:48,combo,kernel,,Enabling unmasked SIMD FPU exception support... done.,E43,Enabling unmasked SIMD FPU exception support... done.
795,Oct,25,10:08:48,combo,kernel,,Checking 'hlt' instruction... OK.,E44,Checking 'hlt' instruction... OK.
796,Oct,25,10:08:48,combo,kernel,,POSIX conformance testing by UNIFIX,E45,POSIX conformance testing by UNIFIX
797,Oct,25,10:08:48,combo,kernel,,NET: Registered protocol family 16,E46,NET: Registered protocol family <*>
798,Oct,25,10:08:48,combo,random,,Initializing random number generator:  succeeded,E57,Initializing random number generator:  succeeded
799,Oct,25,10:08:48,combo,kernel,,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",E47,"PCI: PCI BIOS revision <*>.<*> entry at <*>, last bus=<*>"
800,Oct,25,10:08:48,combo,kernel,,PCI: Using configuration type 1,E48,PCI: Using configuration type <*>
801,Oct,25,10:08:48,combo,rc,,Starting pcmcia:  succeeded,E64,Starting pcmcia:  succeeded
802,Oct,25,10:08:48,combo,kernel,,mtrr: v2.0 (20020519),E49,mtrr: v<*>.<*> (<*>)
803,Oct,25,10:08:48,combo,kernel,,ACPI: Subsystem revision 20040326,E50,ACPI: Subsystem revision <*>
804,Oct,25,10:08:48,combo,kernel,,ACPI: Interpreter disabled.,E51,ACPI: Interpreter disabled.
805,Oct,25,10:08:48,combo,kernel,,Linux Plug and Play Support v0.97 (c) Adam Belay,E52,Linux Plug and Play Support v<*>.<*> (c) Adam Belay
806,Oct,25,10:08:48,combo,kernel,,usbcore: registered new driver usbfs,E53,usbcore: registered new driver usbfs
807,Oct,25,10:08:48,combo,kernel,,usbcore: registered new driver hub,E54,usbcore: registered new driver hub
808,Oct,25,10:08:48,combo,kernel,,ACPI: ACPI tables contain no PCI IRQ routing entries,E55,ACPI: ACPI tables contain no PCI IRQ routing entries
809,Oct,25,10:08:48,combo,kernel,,PCI: Invalid ACPI-PCI IRQ routing table,E56,PCI: Invalid ACPI-PCI IRQ routing table
810,Oct,25,10:08:48,combo,kernel,,PCI: Probing PCI hardware,E58,PCI: Probing PCI hardware
811,Oct,25,10:08:43,combo,sysctl,,net.ipv4.conf.default.rp_filter = 1,E157,net.ipv4.conf.default.rp_filter = <*>
812,Oct,25,10:08:48,combo,kernel,,PCI: Probing PCI hardware (bus 00),E59,PCI: Probing PCI hardware (bus <*>)
813,Oct,25,10:08:43,combo,sysctl,,kernel.sysrq = 0,E158,kernel.sysrq = <*>
814,Oct,25,10:08:48,combo,hcid,1677,HCI daemon ver 2.4 started,E76,HCI daemon ver <*>.<*> started
815,Oct,25,10:08:48,combo,bluetooth,,hcid startup succeeded,E2,<*> startup succeeded
816,Oct,25,10:08:48,combo,kernel,,Transparent bridge - 0000:00:1e.0,E60,Transparent bridge - <*>
817,Oct,25,10:08:43,combo,sysctl,,kernel.core_uses_pid = 1,E201,kernel.core_uses_pid = <*>
818,Oct,25,10:08:49,combo,bluetooth,,sdpd startup succeeded,E2,<*> startup succeeded
819,Oct,25,10:08:49,combo,sdpd,1683,sdpd v1.5 started,E79,sdpd v<*>.<*> started
820,Oct,25,10:08:49,combo,kernel,,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,E61,PCI: Using IRQ router PIIX/ICH [<*>/<*>] at <*>
821,Oct,25,10:08:43,combo,network,,Setting network parameters:  succeeded,E77,Setting network parameters:  succeeded
822,Oct,25,10:08:49,combo,kernel,,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),E167,apm: BIOS version <*>.<*> Flags <*> (Driver version <*>.<*>)
823,Oct,25,10:08:43,combo,network,,Bringing up loopback interface:  succeeded,E80,Bringing up loopback interface:  succeeded
824,Oct,25,10:08:49,combo,kernel,,audit: initializing netlink socket (disabled),E155,audit: initializing netlink socket (disabled)
825,Oct,25,10:08:49,combo,kernel,,audit(1130234885.488:0): initialized,E62,audit(<*>.<*>:<*>): initialized
826,Oct,25,10:08:49,combo,kernel,,"Total HugeTLB memory allocated, 0",E63,"Total HugeTLB memory allocated, <*>"
827,Oct,25,10:08:49,combo,kernel,,VFS: Disk quotas dquot_6.5.1,E65,VFS: Disk quotas dquot_<*>.<*>.<*>
828,Oct,25,10:08:49,combo,kernel,,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",E168,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)"
829,Oct,25,10:08:49,combo,kernel,,SELinux:  Registering netfilter hooks,E66,SELinux:  Registering netfilter hooks
830,Oct,25,10:08:49,combo,kernel,,Initializing Cryptographic API,E67,Initializing Cryptographic API
831,Oct,25,10:08:49,combo,netfs,,Mounting other filesystems:  succeeded,E162,Mounting other filesystems:  succeeded
832,Oct,25,10:08:49,combo,kernel,,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,E68,pci_hotplug: PCI Hot Plug PCI Core version: <*>.<*>
833,Oct,25,10:08:49,combo,kernel,,isapnp: Scanning for PnP cards...,E69,isapnp: Scanning for PnP cards...
834,Oct,25,10:08:49,combo,kernel,,isapnp: No Plug & Play device found,E70,isapnp: No Plug & Play device found
835,Oct,25,10:08:49,combo,kernel,,Real Time Clock Driver v1.12,E71,Real Time Clock Driver v<*>.<*>
836,Oct,25,10:08:49,combo,apmd,1717,"Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)",E189,"Version <*>.<*>.<*> (APM BIOS <*>.<*>, Linux driver <*>.<*>)"
837,Oct,25,10:08:49,combo,apmd,,apmd startup succeeded,E2,<*> startup succeeded
838,Oct,25,10:08:49,combo,kernel,,Linux agpgart interface v0.100 (c) Dave Jones,E72,Linux agpgart interface v<*>.<*> (c) Dave Jones
839,Oct,25,10:08:49,combo,kernel,,agpgart: Detected an Intel i810 E Chipset.,E73,agpgart: Detected an Intel i810 E Chipset.
840,Oct,25,10:08:49,combo,kernel,,agpgart: Maximum main memory to use for agp memory: 93M,E74,agpgart: Maximum main memory to use for agp memory: <*>
841,Oct,25,10:08:49,combo,kernel,,agpgart: detected 4MB dedicated video ram.,E75,agpgart: detected <*> dedicated video ram.
842,Oct,25,10:08:49,combo,kernel,,agpgart: AGP aperture is 64M @ 0xf4000000,E78,agpgart: AGP aperture is <*> @ <*>
843,Oct,25,10:09:02,combo,kernel,,Bluetooth: Core ver 2.4,E81,Bluetooth: Core ver <*>.<*>
844,Oct,25,10:09:02,combo,kernel,,NET: Registered protocol family 31,E46,NET: Registered protocol family <*>
845,Oct,25,10:09:02,combo,kernel,,Bluetooth: HCI device and connection manager initialized,E82,Bluetooth: HCI device and connection manager initialized
846,Oct,25,10:09:02,combo,kernel,,Bluetooth: HCI socket layer initialized,E83,Bluetooth: HCI socket layer initialized
847,Oct,25,10:09:03,combo,kernel,,Bluetooth: L2CAP ver 2.1,E84,Bluetooth: L2CAP ver <*>.<*>
848,Oct,25,10:09:03,combo,kernel,,Bluetooth: L2CAP socket layer initialized,E85,Bluetooth: L2CAP socket layer initialized
849,Oct,25,10:09:03,combo,kernel,,Bluetooth: RFCOMM ver 1.2,E86,Bluetooth: RFCOMM ver <*>.<*>
850,Oct,25,10:09:03,combo,kernel,,Bluetooth: RFCOMM socket layer initialized,E87,Bluetooth: RFCOMM socket layer initialized
851,Oct,25,10:09:03,combo,kernel,,Bluetooth: RFCOMM TTY layer initialized,E88,Bluetooth: RFCOMM TTY layer initialized
852,Oct,25,10:09:03,combo,kernel,,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",E186,"parport0: PC-style at <*> (<*>) [PCSPP,TRISTATE,EPP]"
853,Oct,25,10:09:04,combo,kernel,,parport0: irq 7 detected,E159,parport0: irq <*> detected
854,Oct,25,10:09:04,combo,kernel,,lp0: using parport0 (polling).,E89,lp0: using parport0 (polling).
855,Oct,25,10:09:04,combo,kernel,,lp0: console ready,E90,lp0: console ready
856,Oct,25,10:09:06,combo,cups,,cupsd startup succeeded,E2,<*> startup succeeded
857,Oct,25,10:09:06,combo,sshd,,succeeded,E91,succeeded
858,Oct,25,10:09:06,combo,xinetd,,xinetd startup succeeded,E2,<*> startup succeeded
859,Oct,25,10:09:09,combo,xinetd,2003,No such internal service: services/stream - DISABLING,E148,No such internal service: services/stream - DISABLING
860,Oct,25,10:09:09,combo,sendmail,,sendmail startup succeeded,E2,<*> startup succeeded
861,Oct,25,10:09:10,combo,sendmail,,sm-client startup succeeded,E2,<*> startup succeeded
862,Oct,25,10:09:10,combo,xinetd,2003,bind failed (Address already in use (errno = 98)). service = telnet,E169,bind failed (Address already in use (errno = <*>)). service = telnet
863,Oct,25,10:09:10,combo,xinetd,2003,Service telnet failed to start and is deactivated.,E147,Service telnet failed to start and is deactivated.
864,Oct,25,10:09:10,combo,xinetd,2003,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,E170,xinetd Version <*>.<*>.<*> started with libwrap loadavg options compiled in.
865,Oct,25,10:09:10,combo,xinetd,2003,Started working: 30 available services,E146,Started working: <*> available services
866,Oct,25,10:09:12,combo,udev,2042,creating device node '/udev/lp0',E92,creating device node '/udev/<*>'
867,Oct,25,10:09:16,combo,spamassassin,,spamd startup succeeded,E2,<*> startup succeeded
868,Oct,25,10:09:16,combo,privoxy,,Oct 25 10:09:16 Privoxy(-150089600) Info: loading configuration file '/etc/privoxy/config':,E180,Sep <*> <*>:<*>:<*> Privoxy(<*>) Info: loading configuration file '/etc/privoxy/config':
869,Oct,25,10:09:17,combo,privoxy,,privoxy startup succeeded,E2,<*> startup succeeded
870,Oct,25,10:09:17,combo,gpm,2068,*** info [startup.c(95)]:,E93,*** info [<*>(<*>)]:
871,Oct,25,10:09:17,combo,gpm,2068,Started gpm successfully. Entered daemon mode.,E149,Started gpm successfully. Entered daemon mode.
872,Oct,25,10:09:17,combo,gpm,2068,*** info [mice.c(1766)]:,E93,*** info [<*>(<*>)]:
873,Oct,25,10:09:17,combo,gpm,2068,imps2: Auto-detected intellimouse PS/2,E156,imps2: Auto-detected intellimouse PS/2
874,Oct,25,10:09:18,combo,gpm,,gpm startup succeeded,E2,<*> startup succeeded
875,Oct,25,10:09:18,combo,su(pam_unix),2077,session opened for user htt by (uid=0),E94,session opened for user <*> by (uid=<*>)
876,Oct,25,10:09:18,combo,su(pam_unix),2077,session closed for user htt,E95,session closed for user <*>
877,Oct,25,10:09:18,combo,IIim,,htt startup succeeded,E2,<*> startup succeeded
878,Oct,25,10:09:20,combo,htt_server,2080,started.,E96,started.
879,Oct,25,10:09:21,combo,canna,,succeeded,E91,succeeded
880,Oct,25,10:09:21,combo,crond,,crond startup succeeded,E2,<*> startup succeeded
881,Oct,25,10:09:22,combo,xfs,,xfs startup succeeded,E2,<*> startup succeeded
882,Oct,25,10:09:22,combo,anacron,,anacron startup succeeded,E2,<*> startup succeeded
883,Oct,25,10:09:22,combo,atd,,atd startup succeeded,E2,<*> startup succeeded
884,Oct,25,10:09:22,combo,readahead,,Starting background readahead:,E97,Starting background readahead:
885,Oct,25,10:09:23,combo,rc,,Starting readahead:  succeeded,E98,Starting readahead:  succeeded
886,Oct,25,10:09:24,combo,messagebus,,messagebus startup succeeded,E2,<*> startup succeeded
887,Oct,25,10:09:37,combo,httpd,,httpd startup succeeded,E2,<*> startup succeeded
888,Oct,25,10:09:39,combo,squid,2261,Squid Parent: child process 2263 started,E144,Squid Parent: child process <*> started
889,Oct,25,14:09:46,combo,named,2275,starting BIND 9.2.3 -u named -t /var/named/chroot,E166,starting BIND <*>.<*>.<*> -u named -t /var/named/chroot
890,Oct,25,14:09:46,combo,named,2275,using 1 CPU,E99,using <*> CPU
891,Oct,25,10:09:47,combo,named,,named startup succeeded,E2,<*> startup succeeded
892,Oct,25,14:09:47,combo,named,2275,loading configuration from '/etc/named.conf',E100,loading configuration from '/etc/named.conf'
893,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface lo, 127.0.0.1#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
894,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0, 63.126.79.67#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
895,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0:1, 63.126.79.69#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
896,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0:2, 63.126.79.70#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
897,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0:3, 63.126.79.71#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
898,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0:4, 63.126.79.72#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
899,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0:5, 63.126.79.73#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
900,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0:6, 63.126.79.75#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
901,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0:7, 63.126.79.80#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
902,Oct,25,14:09:47,combo,named,2275,"listening on IPv4 interface eth0:8, 63.126.79.81#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
903,Oct,25,14:09:48,combo,named,2275,"listening on IPv4 interface eth0:9, 63.126.79.82#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
904,Oct,25,14:09:48,combo,named,2275,"listening on IPv4 interface eth0:10, 63.126.79.83#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
905,Oct,25,14:09:49,combo,named,2275,"listening on IPv4 interface eth0:11, 63.126.79.84#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
906,Oct,25,14:09:49,combo,named,2275,"listening on IPv4 interface eth0:12, 63.126.79.85#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
907,Oct,25,14:09:49,combo,named,2275,"listening on IPv4 interface eth0:13, 63.126.79.87#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
908,Oct,25,10:09:49,combo,snmpd,,snmpd startup succeeded,E2,<*> startup succeeded
909,Oct,25,14:09:49,combo,named,2275,"listening on IPv4 interface eth0:14, 63.126.79.89#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
910,Oct,25,14:09:50,combo,named,2275,"listening on IPv4 interface eth0:15, 63.126.79.90#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
911,Oct,25,14:09:51,combo,named,2275,"listening on IPv4 interface eth0:16, 63.126.79.95#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
912,Oct,25,10:09:51,combo,ntpd,2304,ntpd 4.2.0@1.1161-r Thu Mar 11 11:46:39 EST 2004 (1),E176,ntpd <*>.<*>.<*>@<*>.<*>-r Thu Mar <*> <*>:<*>:<*> EST <*> (<*>)
913,Oct,25,10:09:51,combo,ntpd,,ntpd startup succeeded,E2,<*> startup succeeded
914,Oct,25,10:09:51,combo,snmpd,2287,NET-SNMP version 5.1.1,E143,NET-SNMP version <*>.<*>.<*>
915,Oct,25,14:09:51,combo,named,2275,"listening on IPv4 interface eth0:17, 63.126.79.100#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
916,Oct,25,14:09:53,combo,named,2275,"listening on IPv4 interface eth0:18, 63.126.79.105#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
917,Oct,25,10:09:53,combo,ntpd,2304,precision = 1.000 usec,E139,precision = <*>.<*> usec
918,Oct,25,14:09:53,combo,named,2275,"listening on IPv4 interface eth0:19, 63.126.79.110#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
919,Oct,25,10:09:54,combo,ntpd,2304,kernel time sync status 0040,E102,kernel time sync status <*>
920,Oct,25,14:09:54,combo,named,2275,"listening on IPv4 interface eth0:20, 63.126.79.115#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
921,Oct,25,10:09:54,combo,ntpd,2304,frequency initialized 0.000 PPM from /var/lib/ntp/drift,E171,frequency initialized <*>.<*> PPM from /var/lib/ntp/drif
922,Oct,25,14:09:55,combo,named,2275,"listening on IPv4 interface eth0:21, 63.126.79.120#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
923,Oct,25,10:09:55,combo,ntpd,2304,"configure: keyword ""authenticate"" unknown, line ignored",E138,"configure: keyword ""authenticate"" unknown, line ignored"
